label,name,level,index,genus,rank,simple,pointless,has_obstruction,obstructions,reason
30.72.2-15.a.2.6,,30,72,2,0,True,False,-1,[],
30.72.2-15.a.2.7,,30,72,2,0,True,False,-1,[],
30.72.2-15.a.2.8,,30,72,2,0,True,False,-1,[],
30.80.2-15.a.1.1,,30,80,2,0,False,False,-1,[],
30.80.2-15.a.1.2,,30,80,2,0,False,False,-1,[],
30.80.2-15.a.1.3,,30,80,2,0,False,False,-1,[],
30.80.2-15.a.1.4,,30,80,2,0,False,False,-1,[],
30.80.2-15.a.1.5,,30,80,2,0,False,False,-1,[],
30.80.2-15.a.1.6,,30,80,2,0,False,False,-1,[],
30.80.2-15.a.1.7,,30,80,2,0,False,False,-1,[],
30.80.2-15.a.1.8,,30,80,2,0,False,False,-1,[],
30.80.2-30.a.1.1,,30,80,2,0,False,False,-1,[],
30.80.2-30.a.1.2,,30,80,2,0,False,False,-1,[],
30.80.2-30.a.1.3,,30,80,2,0,False,False,-1,[],
30.80.2-30.a.1.4,,30,80,2,0,False,False,-1,[],
30.80.2-30.c.1.1,,30,80,2,0,False,False,-1,[],
30.80.2-30.c.1.2,,30,80,2,0,False,False,-1,[],
30.80.2-30.c.1.3,,30,80,2,0,False,False,-1,[],
30.80.2-30.c.1.4,,30,80,2,0,False,False,-1,[],
30.80.2-30.d.1.1,,30,80,2,0,False,False,-1,[],
30.80.2-30.d.1.2,,30,80,2,0,False,False,-1,[],
30.80.2-30.d.1.3,,30,80,2,0,False,False,-1,[],
30.80.2-30.d.1.4,,30,80,2,0,False,False,-1,[],
30.90.2.a.1,,30,90,2,0,False,,0,[],
30.90.2.b.1,,30,90,2,0,False,,0,[],
31.64.2-31.a.1.1,,31,64,2,0,True,False,-1,[],
31.64.2-31.a.1.2,,31,64,2,0,True,False,-1,[],
32.192.2-16.i.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.i.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.j.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.k.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-16.l.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.c.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.d.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.e.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.f.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.i.2.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.j.2.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.k.2.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.1.9,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.1,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.10,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.11,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.12,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.13,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.14,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.15,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.16,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.2,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.3,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.4,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.5,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.6,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.7,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.8,,32,192,2,0,True,False,-1,[],
32.192.2-32.l.2.9,,32,192,2,0,True,False,-1,[],
32.48.2.a.1,,32,48,2,0,True,False,-1,[],
32.48.2.a.2,,32,48,2,0,True,False,-1,[],
32.96.2-16.bd.1.1,,32,96,2,0,False,,0,[],
32.96.2-16.bd.1.2,,32,96,2,0,False,,0,[],
32.96.2-16.t.1.1,,32,96,2,0,False,False,-1,[],
32.96.2-16.t.1.2,,32,96,2,0,False,False,-1,[],
32.96.2-16.x.1.1,,32,96,2,0,False,,0,[],
32.96.2-16.x.1.2,,32,96,2,0,False,,0,[],
32.96.2-16.z.1.1,,32,96,2,0,False,False,-1,[],
32.96.2-16.z.1.2,,32,96,2,0,False,False,-1,[],
32.96.2-32.a.1.1,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.10,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.11,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.12,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.13,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.14,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.15,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.16,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.2,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.3,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.4,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.5,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.6,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.7,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.8,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.1.9,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.1,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.10,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.11,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.12,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.13,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.14,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.15,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.16,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.2,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.3,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.4,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.5,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.6,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.7,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.8,,32,96,2,0,True,False,-1,[],
32.96.2-32.a.2.9,,32,96,2,0,True,False,-1,[],
32.96.2.a.1,,32,96,2,0,True,,0,[],
32.96.2.c.1,,32,96,2,0,True,False,-1,[],
32.96.2.d.1,,32,96,2,0,True,False,-1,[],
32.96.2.e.1,,32,96,2,0,True,False,-1,[],
32.96.2.f.1,,32,96,2,0,True,False,-1,[],
32.96.2.h.1,,32,96,2,0,True,,0,[],
32.96.2.i.1,,32,96,2,0,True,False,-1,[],
32.96.2.i.2,,32,96,2,0,True,False,-1,[],
32.96.2.j.1,,32,96,2,0,True,False,-1,[],
32.96.2.j.2,,32,96,2,0,True,False,-1,[],
32.96.2.k.1,,32,96,2,0,True,False,-1,[],
32.96.2.k.2,,32,96,2,0,True,False,-1,[],
32.96.2.l.1,,32,96,2,0,True,False,-1,[],
32.96.2.l.2,,32,96,2,0,True,False,-1,[],
35.40.2.a.1,,35,40,2,0,True,False,-1,[],
35.80.2-35.a.1.1,,35,80,2,0,True,False,-1,[],
35.80.2-35.a.1.2,,35,80,2,0,True,False,-1,[],
35.80.2-35.a.1.3,,35,80,2,0,True,False,-1,[],
35.80.2-35.a.1.4,,35,80,2,0,True,False,-1,[],
36.108.2-18.a.1.1,,36,108,2,0,False,,0,[],
36.108.2-18.a.1.2,,36,108,2,0,False,,0,[],
36.108.2-36.a.1.1,,36,108,2,0,False,,0,[],
36.108.2-36.a.1.2,,36,108,2,0,False,,0,[],
36.108.2.b.1,,36,108,2,0,False,,0,[],
36.144.2-18.a.1.1,,36,144,2,0,False,,0,[],
36.144.2-18.a.1.2,,36,144,2,0,False,,0,[],
36.144.2-18.a.1.3,,36,144,2,0,False,,0,[],
36.144.2-18.a.1.4,,36,144,2,0,False,,0,[],
36.144.2-18.a.1.5,,36,144,2,0,False,,0,[],
36.144.2-18.a.1.6,,36,144,2,0,False,,0,[],
36.144.2-18.b.1.1,,36,144,2,0,True,False,-1,[],
36.144.2-18.b.1.2,,36,144,2,0,True,False,-1,[],
36.144.2-18.b.1.3,,36,144,2,0,True,False,-1,[],
36.144.2-18.b.1.4,,36,144,2,0,True,False,-1,[],
36.144.2-18.b.2.1,,36,144,2,0,True,False,-1,[],
36.144.2-18.b.2.2,,36,144,2,0,True,False,-1,[],
36.144.2-18.b.2.3,,36,144,2,0,True,False,-1,[],
36.144.2-18.b.2.4,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.1.1,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.1.2,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.1.3,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.1.4,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.1.5,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.1.6,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.2.1,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.2.2,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.2.3,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.2.4,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.2.5,,36,144,2,0,True,False,-1,[],
36.144.2-18.c.2.6,,36,144,2,0,True,False,-1,[],
36.144.2-18.e.1.1,,36,144,2,0,True,False,-1,[],
36.144.2-18.e.1.2,,36,144,2,0,True,False,-1,[],
36.144.2-18.e.2.1,,36,144,2,0,True,False,-1,[],
36.144.2-18.e.2.2,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.1.1,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.1.2,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.1.3,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.1.4,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.1.5,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.1.6,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.2.1,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.2.2,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.2.3,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.2.4,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.2.5,,36,144,2,0,True,False,-1,[],
36.144.2-36.a.2.6,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.1.1,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.1.2,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.1.3,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.1.4,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.2.1,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.2.2,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.2.3,,36,144,2,0,True,False,-1,[],
36.144.2-36.c.2.4,,36,144,2,0,True,False,-1,[],
36.18.2.a.1,,36,18,2,0,False,False,-1,[],
36.18.2.b.1,,36,18,2,0,False,False,-1,[],
36.216.2-18.a.1.1,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.10,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.11,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.12,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.2,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.3,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.4,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.5,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.6,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.7,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.8,,36,216,2,0,True,False,-1,[],
36.216.2-18.a.1.9,,36,216,2,0,True,False,-1,[],
36.216.2-18.b.1.1,,36,216,2,0,False,False,-1,[],
36.216.2-18.b.1.2,,36,216,2,0,False,False,-1,[],
36.216.2-18.b.1.3,,36,216,2,0,False,False,-1,[],
36.216.2-18.b.1.4,,36,216,2,0,False,False,-1,[],
36.216.2-18.b.1.5,,36,216,2,0,False,False,-1,[],
36.216.2-18.b.1.6,,36,216,2,0,False,False,-1,[],
36.216.2-18.c.1.1,,36,216,2,0,False,,0,[],
36.216.2-18.c.1.2,,36,216,2,0,False,,0,[],
36.216.2-18.c.1.3,,36,216,2,0,False,,0,[],
36.216.2-18.c.1.4,,36,216,2,0,False,,0,[],
36.216.2-18.c.1.5,,36,216,2,0,False,,0,[],
36.216.2-18.c.1.6,,36,216,2,0,False,,0,[],
36.216.2-18.d.1.1,,36,216,2,0,True,False,-1,[],
36.216.2-18.d.1.10,,36,216,2,0,True,False,-1,[],
